TimeStep,"Blacktip Shark|Blacktip shark","Dusky Shark|Dusky shark","Sandbar Shark|Sandbar shark","Large Coastal Sharks|Large coastal sharks","Large Oceanic Sharks|Large oceanic sharks","Atlantic Sharpnose Shark|Atlantic sharpnose shark","Small Coastal Sharks|Small coastal sharks","Yellowfin Tuna|Yellowfin tuna","Bluefin Tuna|Bluefin tuna","Other Tunas|Other tunas",Billfish|Billfish,Swordfish|Swordfish,"Pelagic Coastal Piscivores|Pelagic coastal piscivores",Amberjack|Amberjack,Cobia|Cobia,"King Mackerel (1+)|King mackerel (1+yr)","Spanish Mackerel (0-1)|Spanish mackerel (0-1yr)","Spanish Mackerel (1+)|Spanish mackerel (1+yr)",Skates-rays|Skates-rays,"Gag grouper (0-3yr)|Gag grouper (0-3yr)","Gag grouper (3+yr)|Gag grouper (3+yr)","Red grouper (3+yr)|Red grouper (3+yr)","Yellowedge grouper (0-3yr)|Yellowedge grouper (0-3yr)","Yellowedge grouper (3+yr)|Yellowedge grouper (3+yr)","Goliath grouper|Goliath grouper","Deep-water grouper|Deep-water grouper","Shallow-water grouper|Shallow-water grouper","Red snapper (0yr)|Red snapper (0yr)","Red snapper (1-2yr)|Red snapper (1-2yr)","Red snapper (3+yr)|Red snapper (3+yr)","Vermilion snapper|Vermilion snapper","Mutton snapper|Mutton snapper","Other snapper|Other snapper","Inshore coastal piscivores|Inshore coastal piscivores","Sea trout|Sea trout","Oceanic piscivores|Oceanic piscivores","Benthic piscivores|Benthic piscivores","Reef piscivores|Reef piscivores","Reef invertebrate feeders|Reef invertebrate feeders","Demersal coastal invertebrate feeders|Demersal coastal invertebrate feeders","Red drum|Red drum","Benthic coastal invertebrate feeders|Benthic coastal invertebrate feeders",Tilefish|Tilefish,"Gray triggerfish|Gray triggerfish","Coastal omnivores|Coastal omnivores","Reef omnivores|Reef omnivores","Surface pelagics|Surface pelagics",Sardine-herring-scad|Sardine-herring-scad,"Menhaden (0yr)|Menhaden (0yr)","Menhaden (1yr)|Menhaden (1yr)","Menhaden (2yr)|Menhaden (2yr)","Menhaden (3yr)|Menhaden (3yr)","Menhaden (4yr)|Menhaden (4yr)",Anchovy-silverside-killifish|Anchovy-silverside-killifish,Mullet|Mullet,Butterfish|Butterfish,Cephalopod|Cephalopod,"Pink shrimp|Pink shrimp","Brown shrimp|Brown shrimp","White shrimp|White shrimp",Crab|Crab,"Sessile epifauna|Sessile epifauna","Mobile epifauna|Mobile epifauna"
399,2.067885E-05,0.00037521,9.754213E-05,0.0006198948,1.716774E-05,0.0002983234,5.586128E-05,0.004773469,9.561491E-06,0.02028806,0.0008830223,0.006416653,0.002649891,0.002123415,0.001758975,0.002339478,1.006671E-06,8.85952E-06,0.0001399901,5.593269E-05,0.0003987886,0.003854298,1.175142E-09,0.0004188451,5.33786E-05,0.001627961,0.002624448,2.714127E-08,2.112E-05,0.01207379,0.003795298,0.001231184,0.0005175872,0.0002375645,0.01216514,0.0007355073,0.0004981552,0.00135371,0.0002163875,0.06795738,0.003376432,0.003202465,0.0001292292,0.0007496103,0.1459516,1.851773E-05,0.0001243937,0.0002092664,0.004432566,0.05248315,0.2562874,0.1109103,0.02274414,1.199773E-07,0.00515439,0.0002427526,0.00115606,0.1435313,0.06931591,0.1209681,0.07691533,0.01246011,0.02590632
400,2.075338E-05,0.0003761379,9.811843E-05,0.0006205032,1.717146E-05,0.0002994729,5.590339E-05,0.004765383,9.593875E-06,0.02029787,0.0008878185,0.006436231,0.002730478,0.002121903,0.001748212,0.002201516,1.099596E-06,9.154225E-06,0.0001399333,5.205465E-05,0.0003989571,0.003667902,1.173215E-09,0.000418232,5.254207E-05,0.001627963,0.002529841,2.18093E-08,2.071405E-05,0.01220577,0.003794678,0.001183565,0.0004722887,0.0002478185,0.01206478,0.0007462589,0.0005026602,0.001306907,0.0002100653,0.06993502,0.003490356,0.003345994,0.0001292712,0.0007403354,0.1444043,1.858769E-05,0.0001248262,0.0002234777,0.004631293,0.05407482,0.2249585,0.09434371,0.02169127,1.399214E-07,0.005662848,0.0002609153,0.001144366,0.1004055,0.06919464,0.1337618,0.07632567,0.01323539,0.02588843
401,2.078349E-05,0.000377039,9.86371E-05,0.0006210075,1.717723E-05,0.0003001053,5.593293E-05,0.004759748,9.620668E-06,0.02030442,0.0008920848,0.00645436,0.002816122,0.00212052,0.001770473,0.002245986,1.201338E-06,9.512903E-06,0.0001397833,5.207114E-05,0.0004000487,0.003697924,1.170399E-09,0.0004175593,5.40428E-05,0.001627426,0.002637399,2.749972E-08,2.155582E-05,0.01237694,0.003829265,0.001153034,0.0004601588,0.0002575084,0.01191622,0.0007472041,0.0005075008,0.001300489,0.000212592,0.07168642,0.003594971,0.003439686,0.0001295542,0.0007319344,0.1423882,1.858729E-05,0.000126046,0.0002382152,0.003734792,0.1287455,0.2612782,0.09686309,0.02391645,1.61136E-07,0.006185684,0.000279297,0.00113294,0.07053268,0.06982367,0.1465957,0.07528593,0.0139145,0.0257233
402,2.081026E-05,0.0003773929,9.906683E-05,0.0006209987,1.717591E-05,0.0003006493,5.590865E-05,0.004756005,9.651146E-06,0.02030096,0.0008960605,0.006470071,0.002926006,0.002117201,0.001805704,0.002346332,1.351577E-06,9.400789E-06,0.000139601,5.331361E-05,0.0004022529,0.003790537,1.167445E-09,0.0004168493,5.6174E-05,0.001626413,0.002810815,2.877684E-08,2.213533E-05,0.01253009,0.003881185,0.001141779,0.0004759563,0.0002663579,0.01176375,0.0007593387,0.0005130743,0.001312605,0.0002209421,0.07315493,0.003643773,0.003448536,0.0001300956,0.0007243401,0.1403322,1.856092E-05,0.0001273461,0.0002516397,0.002471026,0.2046455,0.2774411,0.1073601,0.02655505,1.805879E-07,0.006627971,0.000292991,0.001124606,0.06723362,0.06921919,0.1593467,0.0741219,0.01417878,0.02551597
403,2.078616E-05,0.0003770323,9.950914E-05,0.0006207893,1.717254E-05,0.0003009973,5.588348E-05,0.004758839,9.677501E-06,0.02034753,0.0008977733,0.00647687,0.002886953,0.002109523,0.001827904,0.00243092,9.946626E-07,8.098033E-06,0.0001395351,5.375003E-05,0.0004130342,0.003775974,1.166564E-09,0.0004161433,5.606231E-05,0.0016252,0.002828729,2.151533E-08,2.119661E-05,0.01238917,0.003927518,0.001140689,0.0005045492,0.0002549567,0.01163901,0.0007984373,0.0005149521,0.001333624,0.0002220358,0.07196598,0.003535945,0.003328112,0.0001308714,0.0007185378,0.1405836,1.893868E-05,0.0001289363,0.0002560547,0.001880092,0.2152346,0.2368845,0.1031661,0.02680219,1.530514E-07,0.006079306,0.0002927615,0.001127547,0.08910742,0.0659393,0.1522759,0.07430235,0.01328887,0.02569688
404,2.073656E-05,0.0003764401,9.992481E-05,0.0006203793,1.717071E-05,0.0003011398,5.588196E-05,0.004761771,9.681694E-06,0.02040295,0.0008971491,0.006474886,0.002770525,0.002100921,0.001848652,0.002504159,7.565387E-07,6.800814E-06,0.0001395265,5.433636E-05,0.0004234132,0.003691346,1.167645E-09,0.0004154771,5.481433E-05,0.001624182,0.002791012,1.522488E-08,1.977504E-05,0.01202707,0.0039221,0.001143547,0.0005372536,0.0002365997,0.0115296,0.0008541016,0.0005130998,0.001359634,0.0002177938,0.0697444,0.003381712,0.003179069,0.0001319336,0.0007138497,0.1414883,1.947288E-05,0.000130323,0.0002522196,0.00181168,0.1940931,0.1914614,0.09018569,0.0254884,1.196076E-07,0.005283636,0.0002845025,0.001137244,0.1187347,0.06236966,0.1275103,0.07520054,0.01208928,0.0260307
405,2.067376E-05,0.0003766741,0.0001004809,0.0006218928,1.717075E-05,0.0003015925,5.600348E-05,0.004769165,9.639742E-06,0.02054978,0.0008925222,0.006458988,0.002433714,0.002093088,0.001842915,0.002546855,5.265135E-07,5.798242E-06,0.0001395884,5.302388E-05,0.0004326853,0.00356866,1.172454E-09,0.0004149368,5.30904E-05,0.001623911,0.002698512,1.043706E-08,1.811879E-05,0.01155214,0.003852491,0.00114431,0.0005601652,0.0002171612,0.01141334,0.0009156705,0.0005106669,0.00138207,0.0002111975,0.06721747,0.003219693,0.003032816,0.0001328548,0.0007108998,0.1428154,2.023122E-05,0.0001293935,0.0002474987,0.001904596,0.1638478,0.1539158,0.07528406,0.02326209,9.105933E-08,0.00447048,0.0002656608,0.001150886,0.1425033,0.05719998,0.1003874,0.07664414,0.01093178,0.02610106
406,2.062848E-05,0.0003766742,0.0001008973,0.0006222923,1.717549E-05,0.0003015949,5.608854E-05,0.004770233,9.608793E-06,0.02058588,0.0008873738,0.006439586,0.002127932,0.002085247,0.001850707,0.002593682,4.372097E-07,4.99668E-06,0.0001395945,5.140624E-05,0.0004413457,0.003441092,1.176211E-09,0.0004145367,5.126992E-05,0.00162423,0.002628133,6.6489E-09,1.633814E-05,0.01108641,0.003769983,0.001148168,0.0005879737,0.000197984,0.01127664,0.0009673798,0.0005064665,0.001408266,0.0002066366,0.06449492,0.003059993,0.002884112,0.0001336638,0.0007076415,0.1442067,2.077642E-05,0.0001296412,0.0002414289,0.001977748,0.1359489,0.1260519,0.06275431,0.02086806,6.909589E-08,0.003718067,0.0002491502,0.001166488,0.1636919,0.05517402,0.07849636,0.07826182,0.00984873,0.02646655
407,2.059245E-05,0.0003760447,0.0001010587,0.0006205958,1.71809E-05,0.0003010054,5.595831E-05,0.004762413,9.566657E-06,0.02050298,0.0008838102,0.006442908,0.002117194,0.002079671,0.001871135,0.002629279,5.539528E-07,6.032495E-06,0.0001394284,5.220221E-05,0.0004445082,0.003510277,1.176831E-09,0.0004141867,5.141427E-05,0.001624991,0.002724822,3.127292E-08,1.623015E-05,0.01126732,0.003734592,0.001142979,0.0006129136,0.0001959875,0.01114103,0.0008504422,0.0005035539,0.001413915,0.0002106156,0.06485607,0.003014231,0.002855054,0.0001341822,0.0007033659,0.1434719,2.061719E-05,0.0001309871,0.000227699,0.001825636,0.1471079,0.1551105,0.05871613,0.02197253,6.637116E-08,0.003737412,0.0002473827,0.001180617,0.1760468,0.05819145,0.07771667,0.0780369,0.009440091,0.02655454
408,2.055187E-05,0.0003748208,0.0001010653,0.0006167093,1.718458E-05,0.0002995204,5.547501E-05,0.004749999,9.572713E-06,0.02043612,0.0008845713,0.006462486,0.002268917,0.002078332,0.001891972,0.002630994,6.513712E-07,7.270972E-06,0.0001391749,5.151887E-05,0.0004453372,0.003651492,1.174728E-09,0.000413828,5.332233E-05,0.001626057,0.002819776,5.273305E-08,1.886436E-05,0.01151296,0.003766658,0.001148063,0.0006170573,0.0002006243,0.01101007,0.0007489356,0.0005007109,0.001396584,0.0002184666,0.06616461,0.00307191,0.002915601,0.0001349208,0.0006976578,0.1421465,2.003203E-05,0.0001322708,0.0002129007,0.001488976,0.1731184,0.1726192,0.0585439,0.02413983,8.311041E-08,0.00419745,0.0002471363,0.001183463,0.1805307,0.06176542,0.08499198,0.07703842,0.009960085,0.02648139
409,1.076184E-05,0.0003960144,8.960231E-05,0.0006150327,1.451489E-05,0.00029893,5.514353E-05,0.004737289,9.609023E-06,0.02040459,0.0008889404,0.006484767,0.002444164,0.001964638,0.001922194,0.002656291,7.651098E-07,7.75357E-06,0.0001390196,4.892945E-05,0.000288271,0.00327146,1.172786E-09,0.0004123883,3.068364E-05,0.001627169,0.002786013,4.581835E-08,1.957607E-05,0.006990934,0.003876323,0.0009090704,0.000589021,0.0002086494,0.01096227,0.0007244766,0.0005009599,0.001363558,0.0002185564,0.06743874,0.003169601,0.003024352,0.0001382868,0.0005739186,0.1414224,1.961546E-05,0.0001323214,0.0002140376,0.001193621,0.2156796,0.1683776,0.06307948,0.02871516,9.018583E-08,0.004465671,0.0002515965,0.00117841,0.1585209,0.08389178,0.1411079,0.07913756,0.01080222,0.02647765
410,1.077706E-05,0.0003967601,8.995592E-05,0.0006145165,1.451649E-05,0.0002989241,5.501218E-05,0.004725882,9.644816E-06,0.02043213,0.000894496,0.006506562,0.002662328,0.001965132,0.001830939,0.002458137,6.223232E-07,7.226295E-06,0.0001391188,4.346557E-05,0.0002925188,0.003145514,1.171159E-09,0.0004119324,3.045561E-05,0.001628057,0.002671328,3.262035E-08,1.986982E-05,0.00701951,0.003876999,0.0008916878,0.0005428654,0.0002128123,0.01098443,0.0007346518,0.0005042785,0.001326046,0.0002142232,0.06648634,0.003281365,0.003020046,0.0001393569,0.0005725385,0.1420908,1.950562E-05,0.0001273868,0.0002258659,0.001109732,0.1993207,0.1312719,0.05113553,0.02608998,8.015874E-08,0.00413831,0.0002617224,0.001169755,0.1296881,0.07290453,0.1402282,0.07965839,0.0117771,0.02639541
411,1.0809E-05,0.0003978234,9.048168E-05,0.0006147973,1.451976E-05,0.0002997117,5.500581E-05,0.004717216,9.674142E-06,0.02046462,0.0008994957,0.006527129,0.002852289,0.001967073,0.001770568,0.002282605,6.338752E-07,7.59664E-06,0.000139265,3.700715E-05,0.0002953082,0.003025852,1.169264E-09,0.0004113788,3.020343E-05,0.001628534,0.002565758,2.261503E-08,1.9482E-05,0.007077457,0.003826929,0.0008657814,0.0004957496,0.0002210385,0.01098731,0.0007531412,0.0005086709,0.001287354,0.000208411,0.06697153,0.003394556,0.003116309,0.0001401476,0.0005724445,0.1426311,1.952081E-05,0.0001224532,0.0002402645,0.001112493,0.1806333,0.1060197,0.04010224,0.02223371,7.550254E-08,0.003913781,0.0002767427,0.001160637,0.1026238,0.06377953,0.1392712,0.0801265,0.01269908,0.02638168
412,1.085964E-05,0.000398989,9.10739E-05,0.0006155359,1.452478E-05,0.0003008523,5.504957E-05,0.004711988,9.69853E-06,0.02047676,0.000902839,0.006547112,0.00280366,0.001971981,0.001755602,0.002147846,6.951407E-07,8.325086E-06,0.0001393066,3.262872E-05,0.0002966159,0.002956873,1.16722E-09,0.0004107635,3.019874E-05,0.001628522,0.002526256,2.082308E-08,1.903723E-05,0.007244764,0.003780275,0.0008450011,0.0004559799,0.0002290688,0.01091197,0.0007657193,0.0005121825,0.001239677,0.0002037528,0.06860837,0.00350033,0.003241458,0.0001406168,0.000572828,0.1423123,1.948686E-05,0.0001215539,0.0002493696,0.001162205,0.1639945,0.1082695,0.03425862,0.01918405,8.744654E-08,0.004208364,0.0002936527,0.001151274,0.08845984,0.06379309,0.1431724,0.07982817,0.01349408,0.02642637
413,1.094626E-05,0.0004009522,9.266169E-05,0.0006192084,1.453125E-05,0.0003057151,5.520407E-05,0.004711686,9.719684E-06,0.02049692,0.0009054038,0.006569768,0.002772922,0.001978175,0.001772731,0.00215964,7.635413E-07,9.113645E-06,0.0001392713,3.267036E-05,0.0002985305,0.00304794,1.164859E-09,0.0004101062,3.137219E-05,0.001627963,0.002652249,3.406209E-08,2.028536E-05,0.007429591,0.003782756,0.0008345246,0.000446842,0.0002376958,0.01081645,0.0007607692,0.0005152712,0.001231735,0.0002046572,0.07025205,0.003602151,0.003348007,0.000140141,0.0005725638,0.1396803,1.9293E-05,0.0001225356,0.000256078,0.001145961,0.167089,0.2445378,0.03237324,0.01980121,1.049724E-07,0.004662005,0.0003058956,0.001140543,0.07258334,0.07025149,0.1486397,0.07909143,0.0140028,0.02622763
414,1.117102E-05,0.0004029796,9.459725E-05,0.0006236443,1.452692E-05,0.0003126356,5.542284E-05,0.004712794,9.741187E-06,0.02050051,0.0009079726,0.006586486,0.002828067,0.001983033,0.001805522,0.002205873,8.590495E-07,9.41389E-06,0.0001392278,3.51193E-05,0.0003019311,0.003164557,1.162495E-09,0.000409418,3.269963E-05,0.001626855,0.0028275,3.760622E-08,2.141642E-05,0.007596393,0.003825871,0.0008378377,0.0004644279,0.0002467742,0.01073936,0.0007731144,0.0005195088,0.001248439,0.0002098693,0.07166804,0.003641848,0.003382634,0.0001402489,0.0005718661,0.1358871,1.911758E-05,0.0001239709,0.0002650733,0.001113809,0.1620067,0.4052635,0.03145551,0.02107037,1.207544E-07,0.005111816,0.0003089622,0.001131571,0.06905489,0.07371226,0.1558832,0.07826951,0.01408242,0.02590647
415,1.140376E-05,0.0004045157,9.590505E-05,0.0006261853,1.452349E-05,0.0003173599,5.556588E-05,0.004719211,9.798341E-06,0.02052194,0.0009096434,0.006602761,0.002823127,0.001984077,0.001838802,0.002248297,7.508407E-07,8.22971E-06,0.0001392434,3.782434E-05,0.0003108629,0.003184351,1.161517E-09,0.0004087709,3.271717E-05,0.001625424,0.002857736,2.972883E-08,2.114676E-05,0.007647166,0.003884522,0.0008473066,0.0004971509,0.0002396293,0.01067587,0.0008108789,0.000524789,0.001281731,0.0002129936,0.07052812,0.003540888,0.003270607,0.0001406919,0.0005714563,0.1338019,1.926825E-05,0.000125524,0.0002771321,0.001128559,0.1474929,0.4465451,0.02893928,0.02100699,1.022252E-07,0.004719304,0.0002868596,0.00113047,0.08860605,0.07309458,0.1592778,0.07841987,0.01331437,0.02598069
416,1.150858E-05,0.0004054497,9.637954E-05,0.0006268118,1.451624E-05,0.0003184586,5.557792E-05,0.004733943,9.749079E-06,0.02059279,0.0009020283,0.006608574,0.002730391,0.001986679,0.001848859,0.002278521,5.031123E-07,7.002156E-06,0.0001393016,3.901422E-05,0.0003199083,0.003136941,1.165848E-09,0.0004082009,3.214201E-05,0.001624242,0.002785031,2.229911E-08,2.034839E-05,0.007550905,0.003939022,0.0008597824,0.0005228148,0.0002260194,0.01056195,0.000840751,0.0005284238,0.001308309,0.000213998,0.06857595,0.003397405,0.003132746,0.0001409622,0.0005730873,0.132962,1.990529E-05,0.0001244418,0.0002871516,0.001188889,0.1341527,0.4079317,0.02496117,0.01954401,8.181117E-08,0.004100729,0.0002484117,0.001135705,0.109435,0.06989481,0.1572329,0.07945631,0.01240595,0.02618051
417,1.149776E-05,0.000406053,9.643216E-05,0.0006264778,1.451366E-05,0.0003166501,5.553501E-05,0.004760456,9.555344E-06,0.0206796,0.0008862993,0.006584909,0.002447089,0.001992988,0.001842569,0.002294362,3.275254E-07,5.945325E-06,0.0001393983,3.966372E-05,0.0003292497,0.003086527,1.17599E-09,0.0004077818,3.140119E-05,0.001623634,0.002674318,1.564992E-08,1.906914E-05,0.007390958,0.003980168,0.0008739713,0.0005404777,0.0002098591,0.01043299,0.0008680846,0.0005303062,0.001328999,0.0002143699,0.06629019,0.003241214,0.002997262,0.0001413035,0.0005763366,0.1329173,2.069382E-05,0.0001216563,0.0002954157,0.001287878,0.1220934,0.3437298,0.02109499,0.01751912,6.66969E-08,0.003472783,0.0002194417,0.001145766,0.1306596,0.06895746,0.1525546,0.08115046,0.0115207,0.02611678
418,1.138887E-05,0.0004064509,9.644257E-05,0.0006256742,1.451497E-05,0.0003137871,5.546966E-05,0.004769633,9.406376E-06,0.02061248,0.0008733303,0.00648333,0.001982211,0.001996008,0.001849184,0.002331003,3.030342E-07,5.133714E-06,0.0001394566,3.936955E-05,0.0003378052,0.00300317,1.181188E-09,0.0004074817,3.056923E-05,0.00162331,0.002608936,1.006105E-08,1.748259E-05,0.007130944,0.003920747,0.0008881495,0.0005692348,0.0001927293,0.01032341,0.0008800583,0.0005237113,0.001363247,0.0002129017,0.0637806,0.003084878,0.002851774,0.0001420468,0.0005781684,0.1326834,2.12069E-05,0.0001216156,0.0002847318,0.001409005,0.1109225,0.2826785,0.01821207,0.01526917,5.619201E-08,0.002892361,0.0001996006,0.001159966,0.1536653,0.0671619,0.1156574,0.08312365,0.0105275,0.026507
419,1.135288E-05,0.0004070281,9.656786E-05,0.0006252507,1.451598E-05,0.0003121288,5.539701E-05,0.004767321,9.386685E-06,0.02055416,0.0008708223,0.006457847,0.001966215,0.00199989,0.001869234,0.00236656,3.785717E-07,6.250056E-06,0.0001393623,3.990619E-05,0.0003411873,0.003088966,1.181226E-09,0.0004072665,3.099984E-05,0.001623205,0.002711222,3.21388E-08,1.729097E-05,0.007299769,0.003914849,0.0009019634,0.0005944602,0.0001924176,0.01024682,0.0007939943,0.0005205217,0.00138138,0.0002173654,0.06423499,0.003052985,0.002851616,0.0001428835,0.0005782481,0.1306208,2.093903E-05,0.0001231735,0.0002779664,0.001443384,0.1299101,0.3643145,0.01621494,0.01546104,5.359273E-08,0.003031207,0.000198879,0.001170779,0.1689858,0.07024383,0.1081803,0.08316568,0.01010922,0.0265824
420,1.133666E-05,0.0004075498,9.654935E-05,0.0006248404,1.451196E-05,0.0003100405,5.529856E-05,0.004757926,9.470091E-06,0.0205197,0.0008738064,0.006471171,0.002132958,0.002003596,0.001873061,0.002357424,4.535285E-07,7.590694E-06,0.0001392136,3.979934E-05,0.000343631,0.003188881,1.178741E-09,0.0004070808,3.206298E-05,0.001623402,0.002704695,4.206177E-08,1.871246E-05,0.007506398,0.003944077,0.000912821,0.000587884,0.0001989229,0.01019893,0.0007553325,0.0005183491,0.001368011,0.0002242925,0.06572607,0.003114591,0.002947318,0.0001433589,0.0005769329,0.1287531,2.02787E-05,0.0001249467,0.0002646139,0.00138792,0.1476671,0.4902212,0.01403939,0.01600846,6.741991E-08,0.003493439,0.0001976314,0.001170139,0.1645521,0.07128685,0.1116434,0.08261165,0.01047731,0.02651762
421,1.135655E-05,0.0003812542,0.0001021544,0.0006255278,1.690812E-05,0.000310092,5.527454E-05,0.004747516,9.563405E-06,0.02050591,0.0008785027,0.006491648,0.002284192,0.002199896,0.001782425,0.002347426,5.633002E-07,8.811026E-06,0.0001391343,3.848222E-05,0.0003045466,0.003354306,1.175415E-09,0.000407342,3.235779E-05,0.001623578,0.002618566,3.69062E-08,2.698616E-05,0.009844208,0.004010502,0.001014164,0.0005584336,0.0002083745,0.01018976,0.0007479988,0.0005182339,0.001341001,0.0002262952,0.06738148,0.003210356,0.003085476,0.0001443264,0.0005466227,0.1272117,1.976119E-05,0.0001263248,0.0002603199,0.001347412,0.1368319,0.5144579,0.01149567,0.01493152,8.654785E-08,0.003986879,0.0002036574,0.001163426,0.1261977,0.07417998,0.1418997,0.08171624,0.01110576,0.02650025
422,1.139059E-05,0.0003824584,0.0001028664,0.0006268515,1.691136E-05,0.0003113666,5.532652E-05,0.004739065,9.634365E-06,0.02051955,0.0008839096,0.006514445,0.002480664,0.002194569,0.00173086,0.002208265,5.606723E-07,8.804811E-06,0.0001392483,3.529263E-05,0.0003099391,0.003265699,1.171345E-09,0.0004069791,3.229735E-05,0.001623464,0.002509737,2.809519E-08,2.666523E-05,0.009964127,0.004032667,0.001003959,0.0005187704,0.0002192698,0.01024081,0.0007578305,0.0005216458,0.001310153,0.0002235451,0.06772431,0.00332194,0.003153143,0.0001449139,0.000546087,0.126056,1.942606E-05,0.0001246333,0.0002669495,0.001371552,0.129419,0.4680223,0.01023547,0.01333382,8.668487E-08,0.00394795,0.0002085439,0.001154321,0.1036369,0.06987479,0.1465905,0.08241098,0.01184491,0.02658024
423,1.146525E-05,0.0003836431,0.000103457,0.0006277852,1.691489E-05,0.0003129218,5.537866E-05,0.004733195,9.686988E-06,0.02053324,0.0008885776,0.006536104,0.002676513,0.002186473,0.0016651,0.002038101,6.271097E-07,9.381741E-06,0.0001394312,3.0901E-05,0.0003153441,0.003106901,1.167772E-09,0.0004064842,3.174886E-05,0.001622931,0.002386645,1.958728E-08,2.558299E-05,0.01008046,0.004014269,0.0009784572,0.0004754132,0.0002313895,0.01030451,0.0007792927,0.0005265768,0.001279052,0.0002203725,0.06724267,0.003438,0.003241051,0.0001451761,0.0005460388,0.1251649,1.930292E-05,0.0001215668,0.000277488,0.001444257,0.121408,0.3962704,0.009156656,0.01142258,9.019503E-08,0.003927579,0.0002160314,0.00114528,0.08117501,0.06494077,0.1512569,0.0833491,0.01256404,0.02681437
424,1.154592E-05,0.0003850172,0.0001041054,0.0006288274,1.691942E-05,0.0003142376,5.543671E-05,0.004729157,9.727236E-06,0.0205373,0.0008923483,0.006553661,0.002651196,0.002181615,0.001657062,0.001952516,6.701262E-07,1.02638E-05,0.0001395273,2.989114E-05,0.0003169141,0.003097194,1.1632E-09,0.000405899,3.226652E-05,0.001621931,0.002426383,2.586888E-08,2.55816E-05,0.01029495,0.004001345,0.0009548194,0.0004450213,0.0002434964,0.01032056,0.0007694338,0.000530317,0.001248077,0.0002173426,0.068356,0.003548985,0.00337833,0.0001450515,0.0005463329,0.1227221,1.916349E-05,0.0001219134,0.0002837658,0.001529518,0.126555,0.3767444,0.01123824,0.01076853,1.05575E-07,0.004300791,0.0002286953,0.001136069,0.06160882,0.06373742,0.1562728,0.08353242,0.01317464,0.02692543
425,1.164542E-05,0.000386296,0.0001050083,0.0006300811,1.691779E-05,0.000316549,5.543604E-05,0.004726428,9.766187E-06,0.02053468,0.0008956245,0.00656889,0.002668615,0.002176562,0.001679833,0.002029607,7.040364E-07,1.107329E-05,0.0001395396,3.16525E-05,0.0003203924,0.003213389,1.158833E-09,0.0004052765,3.35072E-05,0.001620477,0.002585339,3.615961E-08,2.71848E-05,0.01051465,0.004018721,0.0009477921,0.0004526039,0.000256153,0.01032446,0.0007669197,0.0005337577,0.001258173,0.0002193759,0.06983281,0.003638954,0.003486942,0.000145036,0.0005462729,0.1191294,1.899604E-05,0.0001234228,0.0002876823,0.001537704,0.1478911,0.4163606,0.02828522,0.01102494,1.225553E-07,0.004769227,0.0002215272,0.001128617,0.05395985,0.06120513,0.1607189,0.08308901,0.01352864,0.026852
426,1.171644E-05,0.0003878645,0.0001062013,0.0006322993,1.692032E-05,0.0003190425,5.546963E-05,0.00472822,9.801026E-06,0.02054936,0.000898922,0.006585941,0.002785534,0.002170521,0.001716751,0.002106907,7.350222E-07,1.068941E-05,0.0001395565,3.469218E-05,0.0003265517,0.003309692,1.155058E-09,0.0004046424,3.443979E-05,0.001618669,0.002748101,3.426404E-08,2.772255E-05,0.01068379,0.004050383,0.0009509811,0.0004813575,0.0002666102,0.01033767,0.0007936346,0.0005387577,0.001289853,0.0002253642,0.07043928,0.003618519,0.003450154,0.0001450603,0.0005455582,0.1158942,1.88828E-05,0.0001250277,0.0002955164,0.001521356,0.1629399,0.4255919,0.06435863,0.0112959,1.264399E-07,0.005001424,0.0002235439,0.001126983,0.07008033,0.06284734,0.1655539,0.08284947,0.01327945,0.02676629
427,1.173269E-05,0.0003892002,0.0001067856,0.0006331173,1.691767E-05,0.0003192837,5.54725E-05,0.004734367,9.828135E-06,0.02059964,0.0008981818,0.006590754,0.002536499,0.002164058,0.001737577,0.002184573,5.503158E-07,9.244469E-06,0.0001396437,3.607388E-05,0.000337635,0.00326204,1.154367E-09,0.0004041001,3.407606E-05,0.001616977,0.002728201,2.430096E-08,2.706181E-05,0.01053464,0.004071461,0.0009591245,0.0005115855,0.0002552745,0.01027202,0.0008257577,0.0005393338,0.001324678,0.0002278503,0.06900201,0.003499092,0.003329136,0.0001454077,0.0005458383,0.1143951,1.928311E-05,0.0001256918,0.0002952071,0.001505518,0.1600319,0.3629462,0.08072449,0.01064014,1.01749E-07,0.004538693,0.000222009,0.001134593,0.1003188,0.06501313,0.1588376,0.08398715,0.01236019,0.02688604
